reaction_id,reaction_name,reaction_equation,lower_bound,upper_bound,gene_reaction_rule,subsystem
SAM24MT,S adenosyl methionine delta 24 sterol c methyltransferase,amet_c + zymst_c --> ahcys_c + fecost_c + h_c,0.0,999999.0,YML008C,
SBPP1er,Sphingoid base phosphate phosphatase  sphinganine 1 phosphatase   endoplasmic reticulum,h2o_r + sph1p_r --> pi_r + sphgn_r,0.0,999999.0,YJL134W or YKR053C,
SBPP2er,Sphingoid base phosphate phosphatase  phytosphingosine 1 phosphate   endoplasmic reticulum,h2o_r + psph1p_r --> pi_r + psphings_r,0.0,999999.0,YJL134W or YKR053C,
SBTD_D2,D sorbitol dehydrogenase  D fructose producing,nad_c + sbt__D_c --> fru_c + h_c + nadh_c,0.0,999999.0,YJR159W,
SBTD_L,L sorbitol dehydrogenase  L sorbose producing,nad_c + sbt__L_c --> h_c + nadh_c + srb__L_c,0.0,999999.0,YJR159W,
SUCCtm,Succinate transport  mitochondrial,pi_m + succ_c --> pi_c + succ_m,0.0,999999.0,YLR348C,
SUCD1m,Succinate dehydrogenase,fad_m + succ_m <=> fadh2_m + fum_m,-999999.0,999999.0,(YKL141W and YKL148C and YLL041C and YLR164W) or (YDR178W and YKL148C and YLL041C and YMR118C) or (YDR178W and YJL045W and YKL141W and YLL041C) or (YDR178W and YKL141W and YKL148C and YLL041C),
SUCD2_u6m,Succinate dehydrogenase  ubiquinone 6   mitochondrial,q6_m + succ_m <=> fum_m + q6h2_m,-999999.0,999999.0,(YDR178W and YKL141W and YKL148C and YLL041C) or (YKL141W and YKL148C and YLL041C and YLR164W) or (YDR178W and YKL148C and YLL041C and YMR118C) or (YDR178W and YJL045W and YKL141W and YLL041C),
SUCD3_u6m,Succinate dehydrogenase  ubiquinone 6   mitochondrial,fadh2_m + q6_m <=> fad_m + q6h2_m,-999999.0,999999.0,(YDR178W and YKL141W and YKL148C and YLL041C) or (YKL141W and YKL148C and YLL041C and YLR164W) or (YDR178W and YKL148C and YLL041C and YMR118C) or (YDR178W and YJL045W and YKL141W and YLL041C),
SUCFUMtm,Succinate fumarate transport  mitochondrial,fum_m + succ_c --> fum_c + succ_m,0.0,999999.0,YJR095W or YLR348C,
SUCOASm,Succinate  CoA ligase  ADP forming,atp_m + coa_m + succ_m <=> adp_m + pi_m + succoa_m,-999999.0,999999.0,YGR244C and YOR142W,
SUCRe,Sucrose hydrolyzing enxyme  extracellular,h2o_e + sucr_e --> fru_e + glc__D_e,0.0,999999.0,YIL162W,
SUCRt2,Sucrose transport in via proton symport,h_e + sucr_e --> h_c + sucr_c,0.0,999999.0,,
SBTR,D sorbitol reductase,glc__D_c + h_c + nadph_c --> nadp_c + sbt__D_c,0.0,999999.0,YHR104W,
SBT_Dt,D sorbitol transport via passive diffusion,sbt__D_e <=> sbt__D_c,-999999.0,999999.0,,
SBT_Lt,L sorbitol transport via passive diffusion,sbt__L_e <=> sbt__L_c,-999999.0,999999.0,,
SERAT,Serine O-acetyltransferase,accoa_c + ser__L_c --> acser_c + coa_c,0.0,999999.0,,
SULR,Sulfite reductase (NADPH2),5.0 h_c + 3.0 nadph_c + so3_c <=> 3.0 h2o_c + h2s_c + 3.0 nadp_c,-999999.0,999999.0,YFR030W or YJR137C,
T4HCINNMFM,4 hydroxycinnamate formation,34hpl_m --> T4hcinnm_m + h2o_m,0.0,999999.0,,
SERPT,Serine C palmitoyltransferase,h_c + pmtcoa_c + ser__L_c --> 3dsphgn_c + co2_c + coa_c,0.0,999999.0,(YDR062W and YMR296C) and YBR058C_A,
PRPPS,Phosphoribosylpyrophosphate synthetase,atp_c + r5p_c <=> amp_c + h_c + prpp_c,-999999.0,999999.0,YER099C or YOL061W or YBL068W or YHL011C or YKL181W,
SERTRS,Seryl-tRNA synthetase,atp_c + ser__L_c + trnaser_c --> amp_c + ppi_c + sertrna_c,0.0,999999.0,YHR011W or YDR023W,
SERt2m,Serine mitochondrial transport via proton symport,h_c + ser__L_c <=> h_m + ser__L_m,-999999.0,999999.0,,
SERt2r,L serine reversible transport via proton symport,h_e + ser__L_e <=> h_c + ser__L_c,-999999.0,999999.0,YFL055W or YCL025C or YDR508C or YKR039W or YPL265W,
SFGTHi,S-Formylglutathione hydralase,Sfglutth_c + h2o_c <=> for_c + gthrd_c + h_c,-999999.0,999999.0,YJL068C,
TAGL_SC,Triacylglycerol lipase  yeast specific,h2o_c + 0.01 triglyc_SC_c --> 0.01 12dgr_SC_c + 0.02 dca_c + 0.06 ddca_c + h_c + 0.27 hdca_c + 0.17 hdcea_c + 0.05 ocdca_c + 0.24 ocdcea_c + 0.09 ocdcya_c + 0.1 ttdca_c,0.0,999999.0,YDR058C or YMR313C,
TALA,Transaldolase,g3p_c + s7p_c <=> e4p_c + f6p_c,-999999.0,999999.0,YLR354C or YGR043C,
TAUDO,Taurine dioxygenase,akg_c + o2_c + taur_c --> aacald_c + co2_c + h_c + so3_c + succ_c,0.0,999999.0,YLL057C,
TAURt,Taurine transport,taur_c <=> taur_e,-999999.0,999999.0,,
SHCHD,Sirohydrochlorin dehydrogenase,dscl_c + nadp_c --> h_c + nadph_c + scl_c,0.0,999999.0,YBR213W,
SHCHF,Sirohydrochlorin ferrochelatase,fe2_c + scl_c --> 3.0 h_c + sheme_c,0.0,999999.0,YBR213W,
SHK3Dr,Shikimate dehydrogenase,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,0.0,999999.0,YDR127W,
SHKK,Shikimate kinase,atp_c + skm_c --> adp_c + h_c + skm5p_c,0.0,999999.0,YDR127W,
SHSL1,O-succinylhomoserine lyase (L-cysteine),cys__L_c + suchms_c --> cyst__L_c + h_c + succ_c,0.0,999999.0,,
TCHOLAabcv,Taurcholate via ABC system  vacuolar,atp_v + h2o_v + tchola_c --> adp_v + h_v + pi_v + tchola_v,0.0,999999.0,YLL048C,
THFATm,Tetrahydrofolate aminomethyltransferase  mitochondrial,h2o_m + methf_m --> 5fthf_m + h_m,0.0,999999.0,YDR019C and YMR189W and YAL044C and (YBR221C and YER178W),
THFGLUS,TetrahydrofolateL glutamate gamma ligase  ADP forming,atp_c + glu__L_c + thf_c <=> adp_c + h_c + pi_c + thfglu_c,-999999.0,999999.0,YKL132C or YOR241W or YMR113W,
THIORDXi,Hydrogen peroxide reductase (thioredoxin),h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c,0.0,999999.0,(YLR043C and YDR453C) or (YGR209C and YDR453C),
THIORDXm,Hydrogen peroxide reductase  thioredoxin   mitochondrial,h2o2_m + trdrd_m <=> 2.0 h2o_m + trdox_m,-999999.0,999999.0,YBL064C and YCR083W,
THIORDXni,Thioredoxin  nuclear  irreversible,h2o2_n + trdrd_n --> 2.0 h2o_n + trdox_n,0.0,999999.0,(YIL010W and YLR043C) or (YIL010W and YGR209C),
THIORDXp,Hydrogen peroxide reductase  thioredoxin   peroxisomal,h2o2_x + trdrd_x <=> 2.0 h2o_x + trdox_x,-999999.0,999999.0,(YLR109W and YLR043C) or (YLR109W and YGR209C),
SHSL4r,O succinylhomoserine lyase  elimination   reversible,h2o_c + suchms_c <=> 2obut_c + h_c + nh4_c + succ_c,-999999.0,999999.0,YML082W,
SLCBK1,Sphingolipid long chain base kinase  sphinganine,atp_c + sphgn_c --> adp_c + h_c + sph1p_c,0.0,999999.0,YLR260W or YOR171C,
PRPPtm,PRPP reversible transport  mitochondrial,prpp_c <=> prpp_m,-999999.0,999999.0,,
THMDPe,Thiamin diphosphatase  extracellular,2.0 h2o_e + thmpp_e --> h_e + 2.0 pi_e + thm_e,0.0,999999.0,YBR092C,
THMDt2,Thymidine transport in via proton symport,h_e + thymd_e --> h_c + thymd_c,0.0,999999.0,,
THMP,Thiamin phosphatase,h2o_c + thmmp_c --> pi_c + thm_c,0.0,999999.0,,
PSCVT,3-phosphoshikimate 1-carboxyvinyltransferase,pep_c + skm5p_c --> 3psme_c + pi_c,0.0,999999.0,YDR127W,
THMPPt2m,Thiamine diphosphate transport  mitochondria,thmpp_c --> thmpp_m,0.0,999999.0,YGR096W,
THMPe,Thiamin phosphatase  extracellular,h2o_e + thmmp_e --> pi_e + thm_e,0.0,999999.0,YBR092C,
THRt2r,L threonine reversible transport via proton symport,h_e + thr__L_e <=> h_c + thr__L_c,-999999.0,999999.0,YKR039W or YBR069C or YCL025C or YDR508C,
THYMt3r,Thymine reversible transport via proton antiport,h_e + thym_c <=> h_c + thym_e,-999999.0,999999.0,,
THZPSN1_SC,Thiazole phosphate synthesis  xylulose 5 phosphate   yeast specific,achms_c + cys__L_c + gly_c + h_c + xu5p__D_c --> 4abut_c + 4mpetz_c + ac_c + co2_c + 3.0 h2o_c + nh4_c + pyr_c,0.0,999999.0,,
THZPSN2_SC,Thiazole phosphate synthesis  ribose 5 phosphate   yeast specifc,achms_c + cys__L_c + gly_c + h_c + r5p_c --> 4abut_c + 4mpetz_c + ac_c + co2_c + 3.0 h2o_c + nh4_c + pyr_c,0.0,999999.0,,
THMt2,Thiamine transport in via proton symport,h_e + thm_e --> h_c + thm_c,0.0,999999.0,YLR237W or YOR071C or YOR192C,
PSERDg_SC,Phosphatidylserine decarboxylase  yeast specific  Golgi,h_g + 0.01 ps_SC_g --> co2_g + 0.01 pe_SC_g,0.0,999999.0,YGR170W,
THRA2,L-allo-Threonine Aldolase,athr__L_c --> acald_c + gly_c,0.0,999999.0,YEL046C,
TKT1,Transketolase,r5p_c + xu5p__D_c <=> g3p_c + s7p_c,-999999.0,999999.0,YBR117C or YPR074C,
PSERDm_SC,Phosphatidylserine decarboxylase  yeast specific  mitochondrial,h_m + 0.01 ps_SC_m --> co2_m + 0.01 pe_SC_m,0.0,999999.0,YNL169C,
TKT2,Transketolase,e4p_c + xu5p__D_c <=> f6p_c + g3p_c,-999999.0,999999.0,YPR074C or YBR117C,
TMDK1,Thymidine kinase (ATP:thymidine),atp_c + thymd_c --> adp_c + dtmp_c + h_c,0.0,999999.0,,
TMDPK,Thiamine diphosphokinase,atp_c + thm_c --> amp_c + h_c + thmpp_c,0.0,999999.0,YOR143C,
THRA,Threonine aldolase,thr__L_c --> acald_c + gly_c,0.0,999999.0,YEL046C,
THRD_L,L-threonine deaminase,thr__L_c --> 2obut_c + nh4_c,0.0,999999.0,YCL064C or YKL218C,
THRD_Lm,L threonine deaminase  mitochondrial,thr__L_m --> 2obut_m + nh4_m,0.0,999999.0,YER086W,
THRS,Threonine synthase,h2o_c + phom_c --> pi_c + thr__L_c,0.0,999999.0,YCR053W,
THRTRS,Threonyl-tRNA synthetase,atp_c + thr__L_c + trnathr_c --> amp_c + ppi_c + thrtrna_c,0.0,999999.0,YIL078W,
THRTRSm,Threonyl tRNA synthetase  mitochondrial,atp_m + thr__L_m + trnathr_m --> amp_m + ppi_m + thrtrna_m,0.0,999999.0,YKL194C,
THRt2m,Threonine mitochondrial transport via proton symport,h_c + thr__L_c <=> h_m + thr__L_m,-999999.0,999999.0,,
URIK1,Uridine kinase  ATPUridine,atp_c + uri_c --> adp_c + h_c + ump_c,0.0,999999.0,YNR012W,
TMDPP,Thymidine phosphorylase,pi_c + thymd_c <=> 2dr1p_c + thym_c,-999999.0,999999.0,YLR209C,
TMDPPK,Thiamine diphosphate kinase,atp_c + thmpp_c --> adp_c + thmtp_c,0.0,999999.0,YOR143C,
TMDS,Thymidylate synthase,dump_c + mlthf_c --> dhf_c + dtmp_c,0.0,999999.0,YOR074C,
TMN,Thiaminase,h2o_c + thm_c --> 4ahmmp_c + 4mhetz_c + h_c,0.0,999999.0,,
TMPK,Thiamine-phosphate kinase,atp_c + thmmp_c <=> adp_c + thmpp_c,-999999.0,999999.0,,
TMPPP,Thiamine-phosphate diphosphorylase,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,0.0,999999.0,YPL214C,
TPI,Triose-phosphate isomerase,dhap_c <=> g3p_c,-999999.0,999999.0,YDR050C,
TRDOXtp,Oxidized thioredoxin peroxisomal transport via diffusion,trdox_c <=> trdox_x,-999999.0,999999.0,,
TRDR,Thioredoxin reductase (NADPH),h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,0.0,999999.0,(YDR353W and YDR353W) or YLR043C or (YDR353W and YGR209C),
PSERDv_SC,Phosphatidylserine decarboxylase  yeast specific  vacuolar,h_v + 0.01 ps_SC_v --> co2_v + 0.01 pe_SC_v,0.0,999999.0,YGR170W,
TRDRDtp,Reduced thioredoxin peroxisomal transport via diffusion,trdrd_c <=> trdrd_x,-999999.0,999999.0,,
TRDRm,Thioredoxin reductase  NADPH,h_m + nadph_m + trdox_m --> nadp_m + trdrd_m,0.0,999999.0,YHR106W and YCR083W,
TRE6PP,Trehalose-phosphatase,h2o_c + tre6p_c --> pi_c + tre_c,0.0,999999.0,(YBR126C and YDR074W and YML100W) or (YBR126C and YDR074W and YMR261C),
URIK2,Uridine kinase (GTP:Uridine),gtp_c + uri_c --> gdp_c + h_c + ump_c,0.0,999999.0,YNR012W,
URIt2,Uridine transport in via proton symport,h_e + uri_e --> h_c + uri_c,0.0,999999.0,YBL042C or YAL022C,
UTPH1,UTP diphosphohydrolase,2.0 h2o_c + utp_c --> 2.0 h_c + 2.0 pi_c + ump_c,0.0,999999.0,YER005W,
UTPtm,UTPUMP antiport,2.0 h_c + ump_m + utp_c --> 2.0 h_m + ump_c + utp_m,0.0,999999.0,YBR192W,
TRE6PS,"Alpha,alpha-trehalose-phosphate synthase (UDP-forming)",g6p_c + udpg_c --> h_c + tre6p_c + udp_c,0.0,999999.0,(YBR126C and YDR074W and YML100W) or (YBR126C and YDR074W and YMR261C),
TREH,"Alpha,alpha-trehalase",h2o_c + tre_c --> 2.0 glc__D_c,0.0,999999.0,YDR001C or YBR001C,
PSERS_SC,Phosphatidylserine synthase  yeast specific,0.01 cdpdag_SC_c + ser__L_c <=> cmp_c + h_c + 0.01 ps_SC_c,-999999.0,999999.0,YER026C,
TREHv,Alpha alpha trehalase  vacuolar,h2o_v + tre_v --> 2.0 glc__D_v,0.0,999999.0,YPR026W,
VALTA,Valine transaminase,akg_c + val__L_c <=> 3mob_c + glu__L_c,-999999.0,999999.0,YJR148W,
VALTAim,Valine transaminase  mitochondiral,akg_m + val__L_m --> 3mob_m + glu__L_m,0.0,999999.0,YHR208W,
VALTRS,Valyl-tRNA synthetase,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,0.0,999999.0,YGR094W,
TREt2,Trehalose transport in via proton symporter,h_e + tre_e --> h_c + tre_c,0.0,999999.0,,
TREt2v,Trehalose vacuolar transport via proton symport,h_c + tre_c <=> h_v + tre_v,-999999.0,999999.0,,
VALTRSm,Valyl tRNA synthetase  mitochondrial,atp_m + trnaval_m + val__L_m --> amp_m + ppi_m + valtrna_m,0.0,999999.0,YGR094W,
PSERSm_SC,Phosphatidylserine synthase  yeast specific  mitochondrial,0.01 cdpdag_SC_m + ser__L_m <=> cmp_m + h_m + 0.01 ps_SC_m,-999999.0,999999.0,YER026C,
VALt2m,Valine reversible mitochondrial transport via proton symport,h_c + val__L_c <=> h_m + val__L_m,-999999.0,999999.0,,
VALt2r,L valine reversible transport via proton symport,h_e + val__L_e <=> h_c + val__L_c,-999999.0,999999.0,YKR039W or YCL025C or YDR046C or YBR069C or YBR068C,
XANt,Xanthine reversible transport,xan_e <=> xan_c,-999999.0,999999.0,,
XPPT,Xanthine phosphoribosyltransferase,prpp_c + xan_c --> ppi_c + xmp_c,0.0,999999.0,YJR133W,
XTSNt2,Xanthosine transport in via proton symport,h_e + xtsn_e --> h_c + xtsn_c,0.0,999999.0,,
TRIGS_SC,Triglycerol synthesis,0.01 12dgr_SC_c + 0.02 dcacoa_c + 0.06 ddcacoa_c + 0.17 hdcoa_c + 0.09 ocdycacoa_c + 0.24 odecoa_c + 0.27 pmtcoa_c + 0.05 stcoa_c + 0.1 tdcoa_c --> coa_c + 0.01 triglyc_SC_c,0.0,999999.0,YOR245C or YCR048W or YNR019W,
TRPO2,L Tryptophanoxygen 2 3 oxidoreductase  decyclizing,o2_c + trp__L_c --> Lfmkynr_c,0.0,999999.0,YJR078W,
TRPS1,Tryptophan synthase (indoleglycerol phosphate),3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,0.0,999999.0,YGL026C,
TRPTA,Tryptophan transaminase,akg_c + trp__L_c <=> glu__L_c + indpyr_c,-999999.0,999999.0,YGL202W or YHR137W,
TRPTRS,Tryptophanyl-tRNA synthetase,atp_c + trnatrp_c + trp__L_c --> amp_c + ppi_c + trptrna_c,0.0,999999.0,YOL097C,
TRPTRSm,Tryptophanyl tRNA synthetase  mitochondrial,atp_m + trnatrp_m + trp__L_m --> amp_m + ppi_m + trptrna_m,0.0,999999.0,YDR268W,
TRPt2m,Tryptophan mitochondrial transport via proton symport,h_c + trp__L_c <=> h_m + trp__L_m,-999999.0,999999.0,,
TRPt2r,L tryptophan reversible transport via proton symport,h_e + trp__L_e <=> h_c + trp__L_c,-999999.0,999999.0,YBR069C or YKR039W or YOL020W or YBR068C or YDR046C,
TTCCOAtx,Fatty acid intracellular transport,ttccoa_c <=> ttccoa_x,-999999.0,999999.0,,
XYLK,Xylulokinase,atp_c + xylu__D_c --> adp_c + h_c + xu5p__D_c,0.0,999999.0,YGR194C,
XYLR,Xylose reductase,h_c + nadph_c + xyl__D_c --> nadp_c + xylt_c,0.0,999999.0,YHR104W,
XYLTD_D,Xylitol dehydrogenase  D xyulose forming,nad_c + xylt_c --> h_c + nadh_c + xylu__D_c,0.0,999999.0,YLR070C,
XYLTt,Xylitol transport via passive diffusion,xylt_e <=> xylt_c,-999999.0,999999.0,,
TTDCAtr,Fatty acid transport,ttdca_e <=> ttdca_c,-999999.0,999999.0,,
TYRNFT,L tyrosine N formyltransferase,10fthf_c + tyr__L_c --> Nfortyr_c + h_c + thf_c,0.0,999999.0,YDR403W,
PSERT,Phosphoserine transaminase,3php_c + glu__L_c --> akg_c + pser__L_c,0.0,999999.0,YOR184W,
TYRTAi,Tyrosine transaminase  irreversible,34hpp_c + glu__L_c --> akg_c + tyr__L_c,0.0,999999.0,YGL202W or YHR137W or YLR027C,
TYRTAim,Tyrosine transaminase  irreversible  mitochondrial,34hpp_m + glu__L_m --> akg_m + tyr__L_m,0.0,999999.0,YKL106W,
TYRTAip,Tyrosine transaminase  irreversible  peroxisomal,34hpp_x + glu__L_x --> akg_x + tyr__L_x,0.0,999999.0,YLR027C,
XYLt,D xylose reversible transport,xyl__D_e <=> xyl__D_c,-999999.0,999999.0,,
YUMPS,YUMP synthetase,r5p_c + ura_c <=> h2o_c + psd5p_c,-999999.0,999999.0,YFL001W or YPL212C or YGL063W or YNL292W,
ZYMSTAT_SC,Acyl CoAzymosterol acyltransferase  yeast specific,0.655 hdcoa_c + 0.01 hexccoa_c + 0.27 odecoa_c + 0.02 pmtcoa_c + 0.03 stcoa_c + 0.015 tdcoa_c + 0.01 zymst_c --> coa_c + 0.01 zymstest_SC_c,0.0,999999.0,YCR048W,
ZYMSTESTH_SC,Zymosterol ester hydrolase  yeast specific,h2o_c + 0.01 zymstest_SC_c --> h_c + 0.02 hdca_c + 0.655 hdcea_c + 0.01 hexc_c + 0.03 ocdca_c + 0.27 ocdcea_c + 0.015 ttdca_c + 0.01 zymst_c,0.0,999999.0,YKL140W or YLL012W,
TYRTRS,Tyrosyl-tRNA synthetase,atp_c + trnatyr_c + tyr__L_c --> amp_c + ppi_c + tyrtrna_c,0.0,999999.0,YGR185C,
TYRTRSm,Tyrosyl tRNA synthetase  mitochondrial,atp_m + trnatyr_m + tyr__L_m --> amp_m + ppi_m + tyrtrna_m,0.0,999999.0,YPL097W,
ZYMSTESTH_SCe,Zymosterol ester hydrolase  yeast specific  extracellular,h2o_e + 0.01 zymstest_SC_e --> h_e + 0.02 hdca_e + 0.655 hdcea_e + 0.01 hexc_e + 0.03 ocdca_e + 0.27 ocdcea_e + 0.015 ttdca_e + 0.01 zymst_e,0.0,999999.0,YLR020C,
TYRt2m,Tyrosine mitochondrial transport via proton symport,h_c + tyr__L_c <=> h_m + tyr__L_m,-999999.0,999999.0,,
PSPH1Pter,Phytosphinganine 1 phosphate endoplasmic reticular transport,psph1p_c --> psph1p_r,0.0,999999.0,,
TYRt2p,Tyrosine peroxisomal transport via proton symport,h_c + tyr__L_c <=> h_x + tyr__L_x,-999999.0,999999.0,,
TYRt2r,L tyrosine reversible transport via proton symport,h_e + tyr__L_e <=> h_c + tyr__L_c,-999999.0,999999.0,YBR069C or YKR039W or YCL025C or YBR068C or YOL020W or YDR046C or YCL025C,
TYRt6,L tyrosine transport in via proton antiport  vacuolar,h_v + tyr__L_c --> h_c + tyr__L_v,0.0,999999.0,YBR293W or YJR001W,
TYRt7,L tyrosine transport out via proton symport  vacuolar,h_v + tyr__L_v --> h_c + tyr__L_c,0.0,999999.0,YKL146W or YNL101W,
UDPACGLP,UDP N acetylglucosamine diphosphorylase,acgam1p_c + h_c + utp_c <=> ppi_c + udpacgal_c,-999999.0,999999.0,YDL103C,
ZYMSTt,Zymosterol reversible transport,zymst_e <=> zymst_c,-999999.0,999999.0,YIL013C or YOR011W,
BIOMASS_SC5_notrace,Biomass SC5 notrace,1.1348 13BDglcn_c + 0.4588 ala__L_c + 0.046 amp_c + 0.1607 arg__L_c + 0.1017 asn__L_c + 0.2975 asp__L_c + 59.276 atp_c + 0.0447 cmp_c + 0.0066 cys__L_c + 0.0036 damp_c + 0.0024 dcmp_c + 0.0024 dgmp_c + 0.0036 dtmp_c + 0.0007 ergst_c + 0.1054 gln__L_c + 0.3018 glu__L_c + 0.2904 gly_c + 0.5185 glycogen_c + 0.046 gmp_c + 59.276 h2o_c + 0.0663 his__L_c + 0.1927 ile__L_c + 0.2964 leu__L_c + 0.2862 lys__L_c + 0.8079 mannan_c + 0.0507 met__L_c + 6e-06 pa_SC_c + 6e-05 pc_SC_c + 4.5e-05 pe_SC_c + 0.1339 phe__L_c + 0.1647 pro__L_c + 1.7e-05 ps_SC_c + 5.3e-05 ptd1ino_SC_c + 0.00099 ribflv_c + 0.1854 ser__L_c + 0.02 so4_c + 0.1914 thr__L_c + 0.0234 tre_c + 6.6e-05 triglyc_SC_c + 0.0284 trp__L_c + 0.102 tyr__L_c + 0.0599 ump_c + 0.2646 val__L_c + 0.0015 zymst_c --> 59.276 adp_c + 58.70001 h_c + 59.305 pi_c,0.0,999999.0,,
SERD_L,L-serine deaminase,ser__L_c --> nh4_c + pyr_c,0.0,999999.0,YCL064C or YIL167W,
UDPG4E,UDPglucose 4-epimerase,udpg_c <=> udpgal_c,-999999.0,999999.0,YBR019C,
PSPHPL,Phytosphingosine phosphate lyase,psph1p_c --> 2hhxdal_c + ethamp_c,0.0,999999.0,YDR294C,
UDPGALt2g,UDPgalactose transport  Golgi apparatus,udpgal_c --> udpgal_g,0.0,999999.0,YPL244C,
UGLT,UDPglucose--hexose-1-phosphate uridylyltransferase,gal1p_c + udpg_c <=> g1p_c + udpgal_c,-999999.0,999999.0,YBR018C,
UGLYCH,Ureidoglycolate hydrolase,h2o_c + 2.0 h_c + urdglyc_c <=> co2_c + glx_c + 2.0 nh4_c,-999999.0,999999.0,YIR032C,
PSPHS,Phytosphingosine synthesis,h_c + nadph_c + o2_c + sphgn_c --> h2o_c + nadp_c + psphings_c,0.0,999999.0,YDR297W,
UMPK,UMP kinase,atp_c + ump_c <=> adp_c + udp_c,-999999.0,999999.0,YKL024C,
PSP_L,Phosphoserine phosphatase (L-serine),h2o_c + pser__L_c --> pi_c + ser__L_c,0.0,999999.0,YGR208W,
UMPKn,UMP kinase  nuclear,atp_n + ump_n <=> adp_n + udp_n,-999999.0,999999.0,YKL024C,
UMPtn,UMP nuclear transport,ump_c <=> ump_n,-999999.0,999999.0,,
PStg_SC,Phosphatidylserine Golgi transport  yeast specific,ps_SC_c <=> ps_SC_g,-999999.0,999999.0,,
PStm_SC,Phosphatidylserine mitochondrial  transport  yeast specific,ps_SC_c <=> ps_SC_m,-999999.0,999999.0,,
UNK3,2-keto-4-methylthiobutyrate transamination,2kmb_c + glu__L_c --> akg_c + met__L_c,0.0,999999.0,,
UPP3MT,Uroporphyrinogen methyltransferase,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c,0.0,999999.0,YKR069W,
PStv_SC,Phosphatidylserine vacuolar transport  yeast specific,ps_SC_c <=> ps_SC_v,-999999.0,999999.0,,
UPP3S,Uroporphyrinogen-III synthase,hmbil_c --> h2o_c + uppg3_c,0.0,999999.0,YOR278W,
UPPDC1,Uroporphyrinogen decarboxylase (uroporphyrinogen III),4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c,0.0,999999.0,YDR047W,
UPPRT,Uracil phosphoribosyltransferase,prpp_c + ura_c --> ppi_c + ump_c,0.0,999999.0,YHR128W,
PTD1INOtn_SC,Phosphatidyl 1D myo insoitol nuclear transport  yeast specific,ptd1ino_SC_c <=> ptd1ino_SC_n,-999999.0,999999.0,,
URAt2,Uracil transport in via proton symport,h_e + ura_e --> h_c + ura_c,0.0,999999.0,YBR021W,
PTD4INOtn_SC,Phosphatidyl 1D myo 4 inositol nuclear transport  yeast specific,ptd4ino_SC_c <=> ptd4ino_SC_n,-999999.0,999999.0,,
UREA2t2,Urea reversible transport via proton symport  2 H,2.0 h_e + urea_e <=> 2.0 h_c + urea_c,-999999.0,999999.0,YHL016C,
UREASE,Urea carboxylase,atp_c + hco3_c + urea_c <=> adp_c + allphn_c + h_c + pi_c,-999999.0,999999.0,YBR208C,
PTE10x,Peroxisomal acyl CoA thioesterase,dcacoa_x + h2o_x --> coa_x + dca_x + h_x,0.0,999999.0,YJR019C,
URIDK2r,Uridylate kinase (dUMP),atp_c + dump_c <=> adp_c + dudp_c,-999999.0,999999.0,YKL024C,
URIDK2rn,Uridylate kinase  dUMP   nuclear,atp_n + dump_n <=> adp_n + dudp_n,-999999.0,999999.0,YKL024C,
PTE11x,Peroxisomal acyl CoA thioesterase,ddcacoa_x + h2o_x --> coa_x + ddca_x + h_x,0.0,999999.0,YJR019C,
PTE12x,Peroxisomal acyl CoA thioesterase,h2o_x + ttccoa_x --> coa_x + h_x + ttc_x,0.0,999999.0,YJR019C,
PTE2x,Peroxisomal acyl CoA thioesterase,h2o_x + pmtcoa_x --> coa_x + h_x + hdca_x,0.0,999999.0,YJR019C,
PTE7x,Peroxisomal acyl CoA thioesterase,h2o_x + tdcoa_x --> coa_x + h_x + ttdca_x,0.0,999999.0,YJR019C,
PTE8x,Peroxisomal acyl CoA thioesterase,h2o_x + stcoa_x --> coa_x + h_x + ocdca_x,0.0,999999.0,YJR019C,
PTE9x,Peroxisomal acyl CoA thioesterase,h2o_x + occoa_x --> coa_x + h_x + octa_x,0.0,999999.0,YJR019C,
PTPATi,Pantetheine-phosphate adenylyltransferase,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,0.0,999999.0,,
PTPATim,Panthetheine phosphate adenylyltransferase,atp_m + h_m + pan4p_m --> dpcoa_m + ppi_m,0.0,999999.0,,
PTRCt3i,Putrescine transport in via proton antiport  irreversible,h_c + ptrc_e --> h_e + ptrc_c,0.0,999999.0,YOR273C or YLL028W,
PTRCtex2,Putrescine excretion  cytosol to extracellular,ptrc_c --> ptrc_e,0.0,999999.0,YKL174C,
PUNP1,Purine-nucleoside phosphorylase (Adenosine),adn_c + pi_c <=> ade_c + r1p_c,-999999.0,999999.0,YLR209C,
PUNP1m,Purine nucleoside phosphorylase  Adenosine   mitochondrial,adn_m + pi_m <=> ade_m + r1p_m,-999999.0,999999.0,YLR209C,
PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),dad_2_c + pi_c <=> 2dr1p_c + ade_c,-999999.0,999999.0,YLR209C,
