reaction_id,reaction_name,equation,lower_bound,upper_bound,gene_rule,subsystem
MALt2r,L malate reversible transport via proton symport,h_e + mal__L_e --> h_c + mal__L_c,0.0,1000.0,XP_023464673_1,
MALt4,Namalate symporter,mal__L_e + na1_e --> mal__L_c + na1_c,0.0,1000.0,XP_023464673_1,
MAN1PT,Mannose 1 phosphate guanylyltransferase,gtp_c + h_c + man1p_c --> gdpmann_c + ppi_c,0.0,1000.0,XP_023463938_1 or XP_023470309_1 or XP_023470380_1 or (XP_023463938_1 and XP_023467680_1),
MAN1PT2,Mannose-1-phosphate guanylyltransferase (GDP),gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,0.0,1000.0,XP_023463938_1 or XP_023467680_1,
MAN6PI,Mannose-6-phosphate isomerase,man6p_c <=> f6p_c,-1000.0,1000.0,XP_023468552_1 or XP_023470380_1,
MANt2,D mannose transport in via proton symport,h_e + man_e --> h_c + man_c,0.0,1000.0,XP_023464880_1 or XP_023470671_1 or XP_023470771_1,
MBCOAi,"3-Methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase",fad_c + ivcoa_c <=> 3mb2coa_c + fadh2_c,-1000.0,1000.0,XP_023464135_1,
MCCC,Methylcrotonoyl-CoA carboxylase,3mb2coa_c + atp_c + hco3_c --> 3mgcoa_c + adp_c + h_c + pi_c,0.0,1000.0,(XP_023463653_1 and XP_023465871_1) or (XP_023465871_1 and XP_023468770_1),
MCOATA,Malonyl-CoA-ACP transacylase,ACP_c + malcoa_c <=> coa_c + malACP_c,-1000.0,1000.0,XP_023463743_1 or XP_023464681_1,
MCPST,3-mercaptopyruvate sulfurtransferase,cyan_c + mercppyr_c --> h_c + pyr_c + tcynt_c,0.0,1000.0,XP_023466274_1,
MCSNAH,5-Methylcytosine aminohydrolase,5mcsn_c + h2o_c + h_c --> nh4_c + thym_c,0.0,1000.0,XP_023464627_1,
MCTP1Bpp,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),murein5p5p_p --> alaala_p + murein5px3p_p,0.0,1000.0,,
MDDCP5pp,"Murein D,D-carboxypeptidase (murein5p3p) (periplasm)",h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p,0.0,1000.0,,
MDH,Malate dehydrogenase,mal__L_c + nad_c <=> h_c + nadh_c + oaa_c,-1000.0,1000.0,XP_023466132_1,
MDNTHAep,N  2 methyl 3 5 dinitrophenyl  4 methyl 3 5 dinitroaniline extrusion pump,2m35mdntha_c + h_p --> 2m35mdntha_e + h_c,0.0,1000.0,,
MDRPD,5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase,5mdru1p_c --> dkmpp_c + h2o_c,0.0,1000.0,XP_023464153_1,
ME1,Malic enzyme (NAD),mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,0.0,1000.0,XP_023468430_1 or XP_023471248_1,
ME2,Malic enzyme (NADP),mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c,0.0,1000.0,XP_023471248_1 or XP_023471318_1,
MECDPDH4E,,2mecdp_c + fdxrd_c + h_c <=> fdxo_2_2_c + h2mb4p_c + h2o_c,-1000.0,1000.0,,
MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",2p4c2me_c --> 2mecdp_c + cmp_c,0.0,1000.0,,
MELIB_Et,Melibiose transport (transport mechanism unknown - evidence from biolog data),melib_e <=> melib_c,-1000.0,1000.0,,
MEPCT_1,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,0.0,1000.0,,
METAT,Methionine adenosyltransferase,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,0.0,1000.0,XP_023468341_1 or (XP_023464421_1 and XP_023468341_1),
METB1,Metb1 (rev),achms_c + cys__L_c <=> ac_c + cyst__L_c + h_c,-1000.0,1000.0,XP_023471343_1,
METDabc,D-methionine transport via ABC system,atp_c + h2o_c + met__D_e --> adp_c + h_c + met__D_c + pi_c,0.0,1000.0,XP_023463336_1,
METGL,Methionine g lyase,h2o_c + met__L_c --> 2obut_c + ch4s_c + nh4_c,0.0,1000.0,XP_023466567_1,
METOX1s,Methionine oxidation (spontaneous),h2o2_c + met__L_c --> h2o_c + metsox_S__L_c,0.0,1000.0,spontaneous,
METOX2s,Methionine oxidation 2 (spontaneous),h2o2_c + met__L_c --> h2o_c + metsox_R__L_c,0.0,1000.0,spontaneous,
METRR,,met__L_c <=> met__D_c,-1000.0,1000.0,XP_023469345_1,
METS,Methionine synthase,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,0.0,1000.0,XP_023464813_1 or XP_023470180_1,
METSOXR1,L-methionine-S-oxide reductase,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,0.0,1000.0,XP_023462162_1 or XP_023462221_1 or XP_023464067_1 or XP_023466204_1 or XP_023466361_1 or XP_023469519_1 or (XP_023462162_1 and XP_023462221_1),
METSOXR2,L-methionine-R-sulfoxide reductase,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,0.0,1000.0,XP_023462162_1 or XP_023462221_1 or XP_023466204_1 or XP_023466361_1 or XP_023466366_1 or (XP_023462162_1 and XP_023462221_1) or (XP_023462162_1 and XP_023466366_1) or (XP_023462221_1 and XP_023466204_1) or (XP_023464067_1 and XP_023466366_1) or (XP_023466204_1 and XP_023466366_1),
METSR_R1,L methionine R oxide reductase  trdrd,metox__R_c + trdrd_c --> h2o_c + met__L_c + trdox_c,0.0,1000.0,,
METSR_S1,L methionine S oxide reductase  trdrd,metox_c + trdrd_c --> h2o_c + met__L_c + trdox_c,0.0,1000.0,,
METSRabc,L methionine R oxide transport via ABC system,atp_c + h2o_c + metox__R_e --> adp_c + h_c + metox__R_c + pi_c,0.0,1000.0,XP_023463336_1,
METSabc,L methionine S oxide transport via ABC system,atp_c + h2o_c + metox_e --> adp_c + h_c + metox_c + pi_c,0.0,1000.0,XP_023463336_1,
METabc,L-methionine transport via ABC system,atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,0.0,1000.0,XP_023463336_1,
METabcpp,L-methionine transport via ABC system (periplasm),atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c,0.0,1000.0,XP_023466764_1,
METt2r,L methionine reversible transport via proton symport,h_e + met__L_e --> h_c + met__L_c,0.0,1000.0,XP_023471746_1,
METtex,L-methionine transport via diffusion (extracellular to periplasm),met__L_e <=> met__L_p,-1000.0,1000.0,,
MEVK1,Mevalonate kinase  atp,atp_c + mev__R_c --> 5pmev_c + adp_c + h_c,0.0,1000.0,XP_023462362_1,
MG2abc,Magnesium transport via ABC system,atp_c + h2o_c + mg2_e --> adp_c + h_c + mg2_c + pi_c,0.0,1000.0,XP_023463570_1,
MG2tex,Magnesium (Mg+2) transport via diffusion (extracellular to periplasm),mg2_e <=> mg2_p,-1000.0,1000.0,XP_023461624_1 or XP_023463559_1,
MG2uabcpp,"Magnesium (Mg+2) ABC transporter (ubtake, periplasm)",atp_c + h2o_c + mg2_p --> adp_c + h_c + mg2_c + pi_c,0.0,1000.0,XP_023462581_1,
MGCH,Methylglutaconyl-CoA hydratase,3mgcoa_c + h2o_c <=> hmgcoa_c,-1000.0,1000.0,XP_023469455_1,
MGSA,Methylglyoxal synthase,dhap_c --> mthgxl_c + pi_c,0.0,1000.0,spontaneous,
MGt5,Magnesium transport in/out via permease (no H+),mg2_c <=> mg2_e,-1000.0,1000.0,XP_023461624_1 or XP_023462878_1 or XP_023463559_1 or XP_023466291_1 or XP_023467119_1 or XP_023469349_1,
MHPGLUT,5 methyltetrahydropteroyltriglutamate homocysteine S methyltransferase,hcys__L_c + mhpglu_c --> hpglu_c + met__L_c,0.0,1000.0,XP_023470180_1,
MHPGLUT2,5-methyltetrahydropteroyltriglutamate methyltransferase,ahcys_c + h_c + mhpglu_c <=> amet_c + hpglu_c,-1000.0,1000.0,,
MI1PP,Myo-inositol 1-phosphatase,h2o_c + mi1p__D_c --> inost_c + pi_c,0.0,1000.0,XP_023461225_1,
MI1PS,Myo Inositol 1 phosphate synthase,g6p_c --> mi1p__D_c,0.0,1000.0,XP_023468383_1,
MI3PP,1D-myo-Inositol 3-phosphate phosphohydrolase,h2o_c + mi3p__D_c --> inost_c + pi_c,0.0,1000.0,XP_023461225_1 or XP_023468904_1,
MI3PS,1D-myo-inositol-3-phosphate lyase (isomerizing),g6p_c <=> mi3p__D_c,-1000.0,1000.0,XP_023468383_1,
MLDEP2pp,"Murein L,D-endopeptidase (murein5px3p) (periplasm)",h2o_p + murein5px3p_p --> murein5p3p_p,0.0,1000.0,XP_023461977_1,
MLTG1,Maltodextrin glucosidase (maltotriose),h2o_c + malttr_c --> glc__D_c + malt_c,0.0,1000.0,XP_023468847_1 or XP_023469443_1,
MLTG2,Maltodextrin glucosidase (maltotetraose),h2o_c + maltttr_c --> glc__D_c + malttr_c,0.0,1000.0,XP_023468847_1,
MLTG3,Maltodextrin glucosidase (maltopentaose),h2o_c + maltpt_c --> glc__D_c + maltttr_c,0.0,1000.0,XP_023468847_1,
MLTG4,Maltodextrin glucosidase (maltohexaose),h2o_c + malthx_c --> glc__D_c + maltpt_c,0.0,1000.0,XP_023468847_1,
MLTG5,Maltodextrin glucosidase (maltoheptaose),h2o_c + malthp_c --> glc__D_c + malthx_c,0.0,1000.0,XP_023468847_1,
MLTGY2pp,Murein lytic transglycosylase (murein4p3p) (periplasm),murein4p3p_p --> anhgm3p_p + anhgm4p_p,0.0,1000.0,,
MLTP3,Maltodextrin phosphorylase (maltoheptaose),malthp_c + pi_c <=> g1p_c + malthx_c,-1000.0,1000.0,,
MMCD,Methylmalonyl-CoA decarboxylase,h_c + mmcoa__S_c --> co2_c + ppcoa_c,0.0,1000.0,,
MMSAD1,Methylmalonate semialdehyde dehydrogenase,2mop_c + coa_c + nad_c --> co2_c + nadh_c + ppcoa_c,0.0,1000.0,XP_023463229_1,
MMTSAO,(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating),coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,0.0,1000.0,,
MN2t3pp,Manganese (Mn+2) transport out via proton antiport (periplasm),h_p + mn2_c --> h_c + mn2_p,0.0,1000.0,XP_023461133_1 or XP_023470328_1 or XP_023471199_1,
MN2tpp,Manganese transport in via permease (no H+),mn2_p --> mn2_c,0.0,1000.0,,
MNLDH2,Mannitol dehydrogenase (fructose),mnl_c + nad_c --> fru_c + h_c + nadh_c,0.0,1000.0,XP_023466233_1,
MNLDHr,Mannitol dehydrogenase,mnl_c + nad_c <=> h_c + man_c + nadh_c,-1000.0,1000.0,XP_023466233_1,
MNt2,Manganese transport in via proton symport,h_e + mn2_e --> h_c + mn2_c,0.0,1000.0,XP_023468363_1,
MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,0.0,1000.0,XP_023470365_1,
MPTG,Murein polymerizing transglycosylase,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c,0.0,1000.0,,
MTAP,5  methylthioadenosine phosphorylase,5mta_c + pi_c --> 5mdr1p_c + ade_c,0.0,1000.0,XP_023460976_1,
MTHFC,Methenyltetrahydrofolate cyclohydrolase,h2o_c + methf_c <=> 10fthf_c + h_c,-1000.0,1000.0,XP_023466237_1,
MTHFD,Methylenetetrahydrofolate dehydrogenase (NADP),mlthf_c + nadp_c <=> methf_c + nadph_c,-1000.0,1000.0,XP_023466237_1,
MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD,mlthf_c + nad_c --> methf_c + nadh_c,0.0,1000.0,XP_023468621_1,
MTHFR3,5 10 methylenetetrahydrofolatereductase  NADPH,2.0 h_c + mlthf_c + nadph_c --> 5mthf_c + nadp_c,0.0,1000.0,XP_023466020_1 or XP_023469418_1,
MTRI,5-methylthioribose-1-phosphate isomerase,5mdr1p_c <=> 5mdru1p_c,-1000.0,1000.0,XP_023461347_1 or XP_023465205_1 or XP_023466391_1,
MUCCY_kt,3 carboxy cis cis muconate cycloisomerase,CCbuttc_c + h_c --> 4cml_c,0.0,1000.0,,
N2Otex,Nitrious oxide transport via diffusion (extracellular to periplasm),n2o_e <=> n2o_p,-1000.0,1000.0,,
N2Otpp,Nitrious oxide transport (diffusion),n2o_p <=> n2o_c,-1000.0,1000.0,spontaneous,
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,h2o_c + n4abutn_c + nad_c --> 4aabutn_c + 2.0 h_c + nadh_c,0.0,1000.0,XP_023463219_1 or XP_023463229_1 or XP_023463260_1 or XP_023466483_1 or XP_023469229_1,
NACt,Nicotinic acid transport,nac_e <=> nac_c,-1000.0,1000.0,XP_023465670_1,
NACt1pp,Nicotinic acid transport via proton symport  periplasm,h_p + nac_p --> h_c + nac_c,0.0,1000.0,XP_023462685_1,
NACtex,Nicotinic acid transport via diffusion (extracellular to periplasm),nac_e <=> nac_p,-1000.0,1000.0,,
NADDP,NAD diphosphatase,h2o_c + nad_c --> amp_c + 2.0 h_c + nmn_c,0.0,1000.0,XP_023463244_1 or XP_023463768_1 or XP_023465576_1 or XP_023466650_1,
NADH10,NADH dehydrogenase (menaquinone-8 & 0 protons),h_c + mqn8_c + nadh_c --> mql8_c + nad_c,0.0,1000.0,XP_023462364_1 or XP_023463410_1 or XP_023463411_1,
NADH4,NADH dehydrogenase  Menaquinone 7  no proton,h_c + mqn7_c + nadh_c --> mql7_c + nad_c,0.0,1000.0,XP_023468549_1 or XP_023469327_1 or XP_023470526_1,
NADH5,NADH dehydrogenase (ubiquinone-8 ),h_c + nadh_c + q8_c --> nad_c + q8h2_c,0.0,1000.0,XP_023462364_1 or XP_023463410_1,
NADH9,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c,0.0,1000.0,XP_023462364_1 or XP_023463410_1,
NADHHR,NADH hydratase,h2o_c + nadh_c --> nadhx__R_c,0.0,1000.0,XP_023466656_1 or spontaneous,
NADHHS,NADH hydratase,h2o_c + nadh_c --> nadhx__S_c,0.0,1000.0,XP_023466656_1 or spontaneous,
NADHXD,NADHX dehydratase,adp_c + nadhx__S_c --> amp_c + h_c + nadh_c + pi_c,0.0,1000.0,XP_023469684_1,
NADHXE,NADHX epimerase,nadhx__S_c <=> nadhx__R_c,-1000.0,1000.0,XP_023469684_1,
NADK,NAD kinase,atp_c + nad_c --> adp_c + h_c + nadp_c,0.0,1000.0,XP_023466163_1 or XP_023468854_1,
NADPHHR,NADPH hydratase,h2o_c + nadph_c --> nadphx__R_c,0.0,1000.0,XP_023466656_1 or spontaneous,
NADPHHS,NADPH hydratase,h2o_c + nadph_c --> nadphx__S_c,0.0,1000.0,XP_023466656_1 or spontaneous,
NADPHQR2,NADPH Quinone Reductase (Ubiquinone-8),h_c + nadph_c + q8_c --> nadp_c + q8h2_c,0.0,1000.0,XP_023470144_1,
NADPHQR3,NADPH Quinone Reductase (Menaquinone-8),h_c + mqn8_c + nadph_c --> mql8_c + nadp_c,0.0,1000.0,XP_023463411_1,
NADPHXD,NADPHX dehydratase,adp_c + nadphx__S_c --> amp_c + h_c + nadph_c + pi_c,0.0,1000.0,XP_023469684_1,
NADPHXE,NADPHX epimerase,nadphx__R_c <=> nadphx__S_c,-1000.0,1000.0,XP_023469684_1,
NADS1,NAD synthase (nh3),atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c,0.0,1000.0,XP_023464018_1 or XP_023468295_1,
NADS2,Nicotinate-mononucleotide adenylyltransferase,atp_c + dnad_c + gln__L_c + h2o_c --> amp_c + glu__L_c + h_c + nad_c + ppi_c,0.0,1000.0,XP_023464018_1 or XP_023468295_1,
NAKt2pp,Potassium/sodium symport system (periplasm),k_p + na1_p --> k_c + na1_c,0.0,1000.0,XP_023466151_1,
NAPRT,NAPRTase (rev),h_c + nac_c + prpp_c <=> nicrnt_c + ppi_c,-1000.0,1000.0,XP_023470740_1,
NARK,"Nitrite transport, extracellular",no2_c <=> no2_e,-1000.0,1000.0,XP_023462685_1 or XP_023467144_1,
NAabc,,atp_c + h2o_c + na1_e --> adp_c + h_c + na1_c + pi_c,0.0,1000.0,XP_023467288_1,
NAt3_1,Sodium proton antiporter  HNA is 11,h_e + na1_c --> h_c + na1_e,0.0,1000.0,XP_023461044_1 or XP_023471604_1,
NAt3pp,Sodium transport out via proton antiport (cytoplasm to periplasm),h_p + na1_c --> h_c + na1_p,0.0,1000.0,XP_023469952_1,
NBAHH_ir,Nalpha-(beta-alanyl)-L-histidine hydrolase IR,carn_c + h2o_c --> ala_B_c + his__L_c,0.0,1000.0,XP_023467256_1 or XP_023469127_1,
NDP3,Nucleoside diphosphatase  GDP,gdp_c + h2o_c --> gmp_c + h_c + pi_c,0.0,1000.0,XP_023461675_1,
NDP7,Nucleoside diphosphatase  UDP,h2o_c + udp_c --> h_c + pi_c + ump_c,0.0,1000.0,XP_023461675_1,
NDP8,Nucleoside-diphosphatase (dUDP),dudp_c + h2o_c --> dump_c + h_c + pi_c,0.0,1000.0,XP_023462749_1,
NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),atp_c + gdp_c <=> adp_c + gtp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),atp_c + udp_c <=> adp_c + utp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),atp_c + cdp_c <=> adp_c + ctp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK4,Nucleoside-diphosphate kinase (ATP:dTDP),atp_c + dtdp_c <=> adp_c + dttp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),atp_c + dgdp_c <=> adp_c + dgtp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),atp_c + dudp_c <=> adp_c + dutp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),atp_c + dcdp_c <=> adp_c + dctp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),atp_c + dadp_c <=> adp_c + datp_c,-1000.0,1000.0,XP_023463380_1 or XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NDPK9,Nucleoside diphosphate kinase  ATPIDP,atp_c + idp_c <=> adp_c + itp_c,-1000.0,1000.0,XP_023464237_1 or XP_023465540_1 or XP_023465719_1 or XP_023470729_1,
NH3c,Ammomnium proton dissociation,h_c + nh3_c <=> nh4_c,-1000.0,1000.0,spontaneous,
NH4OHDs,NH4OH dissociation,h_c + nh4oh_c <=> h2o_c + nh4_c,-1000.0,1000.0,,
NH4t,Ammonia reversible transport,nh4_e <=> nh4_c,-1000.0,1000.0,XP_023470234_1 or XP_023471068_1,
NH4tex,Ammonia transport via diffusion (extracellular to periplasm),nh4_e <=> nh4_p,-1000.0,1000.0,spontaneous,
NH4tpp,Ammonia reversible transport (periplasm),nh4_p <=> nh4_c,-1000.0,1000.0,spontaneous,
NHFRBO,NADH:flavorubredoxin oxidoreductase,h_c + nadh_c + 2.0 no_c --> h2o_c + n2o_c + nad_c,0.0,1000.0,XP_023466543_1,
NI2t3pp,Nickle (Ni+2) transport out via proton antiport (periplasm),h_p + ni2_c --> h_c + ni2_p,0.0,1000.0,XP_023461133_1 or XP_023470328_1 or XP_023471199_1,
NI2t4pp,Nickel transport out via antiport (periplasm),h_p + k_p + ni2_c --> h_c + k_c + ni2_p,0.0,1000.0,XP_023461133_1 or XP_023469349_1 or XP_023471199_1,
NI2tpp,Nickel (+2) transport in via permease (no H+),ni2_p --> ni2_c,0.0,1000.0,XP_023463270_1,
NI2uabcpp,"Nickel transport via ABC system (uptake, periplasm)",atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,0.0,1000.0,XP_023465593_1,
NITR,Nitrate reductase (NADH),h_c + nadh_c + no3_c --> h2o_c + nad_c + no2_c,0.0,1000.0,XP_023469187_1,
NIt5,Nickel transport in/out via permease(noH+),ni2_c <=> ni2_e,-1000.0,1000.0,XP_023462878_1 or XP_023463270_1 or XP_023463559_1,
NMNAT,Nicotinamide-nucleotide adenylyltransferase,atp_c + h_c + nmn_c --> nad_c + ppi_c,0.0,1000.0,XP_023461566_1,
NMNHYD,Nicotinamide ribonucleotide phosphohydrolase,h2o_c + nmn_c --> pi_c + rnam_c,0.0,1000.0,XP_023469567_1,
NMNTP,Nmntp,h_e + nmn_e --> h_c + nmn_c,0.0,1000.0,,
NMO,Nitronate Monooxygenase,etha_c + fmnh2_c + o2_c --> acald_c + fmn_c + 6.0 h_c + no2_c,0.0,1000.0,XP_023463062_1,
NNAM,Nicotinamidase,h2o_c + ncam_c --> nac_c + nh4_c,0.0,1000.0,XP_023462382_1 or XP_023462815_1,
NNATr,Nicotinate-nucleotide adenylyltransferase,atp_c + h_c + nicrnt_c <=> dnad_c + ppi_c,-1000.0,1000.0,XP_023461566_1,
NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),2.0 h_c + prpp_c + quln_c --> co2_c + nicrnt_c + ppi_c,0.0,1000.0,XP_023469720_1,
NO2tex,Nitrite transport via diffusion (extracellular to periplasm),no2_e <=> no2_p,-1000.0,1000.0,,
NO3abc,,atp_c + h2o_c + no3_e --> adp_c + h_c + no3_c + pi_c,0.0,1000.0,XP_023464617_1,
NO3t,"Nitrate transport, extracellular",no3_e <=> no3_c,-1000.0,1000.0,XP_023462685_1 or XP_023467144_1,
NOt,NO transport (diffusion),no_e <=> no_c,-1000.0,1000.0,,
NP1,Nucleotide phosphatase,h_c + nac_c + r1p_c --> nicrns_c + pi_c,0.0,1000.0,XP_023464411_1,
NP1_1,Nucleotide phosphatase,nicrns_c + pi_c <=> h_c + nac_c + r1p_c,-1000.0,1000.0,,
NPHS,Naphthoate synthase,sbzcoa_c --> coa_c + dhna_c,0.0,1000.0,XP_023470708_1,
NT5C,5'-nucleotidase,h2o_c + nicrnt_c --> nicrns_c + pi_c,0.0,1000.0,XP_023469567_1,
NTD1,5'-nucleotidase (dUMP),dump_c + h2o_c --> duri_c + pi_c,0.0,1000.0,XP_023463836_1 or XP_023469567_1 or XP_023469770_1,
NTD10,5'-nucleotidase (XMP),h2o_c + xmp_c --> pi_c + xtsn_c,0.0,1000.0,XP_023465732_1 or XP_023469567_1,
NTD11,5'-nucleotidase (IMP),h2o_c + imp_c --> ins_c + pi_c,0.0,1000.0,XP_023465732_1 or XP_023469567_1,
NTD12,5'-nucleotidase (dIMP),dimp_c + h2o_c --> din_c + pi_c,0.0,1000.0,,
NTD2,5'-nucleotidase (UMP),h2o_c + ump_c --> pi_c + uri_c,0.0,1000.0,XP_023463836_1 or XP_023469321_1 or XP_023469567_1 or XP_023469770_1 or XP_023471620_1,
NTD3,5'-nucleotidase (dCMP),dcmp_c + h2o_c --> dcyt_c + pi_c,0.0,1000.0,XP_023463836_1 or XP_023469567_1,
NTD4,5'-nucleotidase (CMP),cmp_c + h2o_c --> cytd_c + pi_c,0.0,1000.0,XP_023463836_1 or XP_023469321_1 or XP_023469567_1 or XP_023471620_1,
NTD5,5'-nucleotidase (dTMP),dtmp_c + h2o_c --> pi_c + thymd_c,0.0,1000.0,XP_023463836_1 or XP_023469567_1 or XP_023469770_1,
NTD6,5'-nucleotidase (dAMP),damp_c + h2o_c --> dad_2_c + pi_c,0.0,1000.0,XP_023465732_1 or XP_023469567_1,
NTD7,5'-nucleotidase (AMP),amp_c + h2o_c --> adn_c + pi_c,0.0,1000.0,XP_023460959_1 or XP_023465732_1 or XP_023469567_1 or XP_023471620_1,
NTD8,5'-nucleotidase (dGMP),dgmp_c + h2o_c --> dgsn_c + pi_c,0.0,1000.0,XP_023465732_1 or XP_023469567_1,
NTD9,5'-nucleotidase (GMP),gmp_c + h2o_c --> gsn_c + pi_c,0.0,1000.0,XP_023465732_1 or XP_023469567_1 or XP_023471620_1,
NTP1,Nucleoside-triphosphatase (ATP),atp_c + h2o_c --> adp_c + h_c + pi_c,0.0,1000.0,XP_023460959_1 or XP_023463890_1,
NTP3,Nucleoside-triphosphatase (GTP),gtp_c + h2o_c --> gdp_c + h_c + pi_c,0.0,1000.0,XP_023461546_1 or XP_023463575_1 or XP_023465880_1 or XP_023465979_1 or XP_023467200_1 or (XP_023461546_1 and XP_023468634_1),
NTP5,Nucleoside-triphosphatase (CTP),ctp_c + h2o_c --> cdp_c + h_c + pi_c,0.0,1000.0,XP_023460959_1 or XP_023467742_1,
NTPP1,Nucleoside triphosphate pyrophosphorylase (dgtp),dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,0.0,1000.0,XP_023462250_1,
NTPP10,Nucleoside triphosphate pyrophosphorylase (ditp),ditp_c + h2o_c --> dimp_c + h_c + ppi_c,0.0,1000.0,XP_023462250_1,
NTPP11,Nucleoside triphosphate pyrophosphorylase (xtp),h2o_c + xtp_c --> h_c + ppi_c + xmp_c,0.0,1000.0,XP_023462250_1,
NTPP2,Nucleoside triphosphate pyrophosphorylase (gtp),gtp_c + h2o_c --> gmp_c + h_c + ppi_c,0.0,1000.0,XP_023462250_1,
NTPP7,Nucleoside triphosphate pyrophosphorylase (dttp),dttp_c + h2o_c --> dtmp_c + h_c + ppi_c,0.0,1000.0,XP_023466900_1,
NTPP8,Nucleoside triphosphate pyrophosphorylase (utp),h2o_c + utp_c --> h_c + ppi_c + ump_c,0.0,1000.0,XP_023462250_1 or XP_023466900_1,
NTPP9,Nucleoside triphosphate pyrophosphorylase (itp),h2o_c + itp_c --> h_c + imp_c + ppi_c,0.0,1000.0,XP_023462250_1,
NTR3B,Nitrate reductase,2.0 h_c + mql7_c + no3_c --> h2o_c + 2.0 h_e + mqn7_c + no2_c,0.0,1000.0,XP_023461151_1,
NTRIR2x,Nitrite Reductase (NADH),5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,0.0,1000.0,XP_023461151_1,
NTRIR2y,Nitrite Reductase (NADPH),5.0 h_c + 3.0 nadph_c + no2_c --> 2.0 h2o_c + 3.0 nadp_c + nh4_c,0.0,1000.0,XP_023461151_1,
NTRIR3pp,"Nitrite Reductase (Ubiquinole-8, periplasm)",2.0 h_p + no2_p + 3.0 q8h2_c --> 2.0 h2o_p + nh4_p + 3.0 q8_c,0.0,1000.0,,
NTRIRx,Nitrite reductase (NADH),4.0 h_c + 3.0 nadh_c + no2_c --> h2o_c + 3.0 nad_c + nh4oh_c,0.0,1000.0,XP_023461151_1,
NTRIRy,Nitrite reductase (NADPH),4.0 h_c + 3.0 nadph_c + no2_c --> h2o_c + 3.0 nadp_c + nh4oh_c,0.0,1000.0,XP_023461151_1,
O2tex,Oxygen transport via diffusion (extracellular to periplasm),o2_e <=> o2_p,-1000.0,1000.0,spontaneous,
O2tpp,O2 transport via diffusion (periplasm),o2_p <=> o2_c,-1000.0,1000.0,spontaneous,
